SeqOrder,sourceID,timediff,PTAB,BodyGroup_from,BodyGroup_to
15,5,246.00000000000003,-450,6,6
16,4,246.00000000000003,-755800,6,6
17,5,247.00000000000003,-755800,6,6
18,8,256.0,-755800,6,6
19,4,256.0,-748850,6,6
20,5,261.0,-748850,6,6
21,7,274.0,-748850,6,6
22,13,282.0,-748850,6,6
23,9,283.0,-748850,6,6
24,2,299.0,-748850,6,6
0,10,299.0,-748850,6,6
1,11,0.0,-748850,6,10
2,4,10.0,-1530850,6,10
3,5,19.0,-1530850,6,10
4,6,26.0,-1530850,6,10
5,5,51.0,-1530850,6,10
6,1,107.0,-1530850,6,10
7,1,236.00000000000003,-1530850,6,10
8,1,241.00000000000003,-1530850,6,10
9,5,338.0,-1530850,6,10
10,1,366.0,-1530850,6,10
11,4,398.0,100,6,10
12,5,405.0,100,6,10
13,7,408.0,100,6,10
14,13,419.0,100,6,10
15,9,419.0,100,6,10
0,10,434.0,100,6,10
1,11,0.0,100,6,6
2,6,32.0,100,6,6
3,4,36.0,-1494050,6,6
4,5,45.0,-1494050,6,6
5,5,57.0,-1494050,6,6
6,4,949.0,700,6,6
7,5,950.0,700,6,6
8,5,960.0,700,6,6
9,5,961.0,700,6,6
10,1,968.0,700,6,6
11,4,980.0,150,6,6
12,5,988.0,150,6,6
13,4,989.0,-781400,6,6
14,5,991.0,-781400,6,6
15,8,1023.0,-781400,6,6
16,4,1024.0,-760950,6,6
17,5,1029.0,-760950,6,6
18,7,1040.0,-760950,6,6
19,13,1050.0,-760950,6,6
20,9,1050.0,-760950,6,6
0,10,1066.0,-760950,6,6
1,11,0.0,-760950,6,6
2,6,9.0,-760950,6,6
3,4,13.0,-1539900,6,6
4,5,22.0,-1539900,6,6
5,5,36.0,-1539900,6,6
6,4,96.0,900,6,6
7,5,97.0,900,6,6
8,5,109.0,900,6,6
9,1,117.0,900,6,6
10,4,126.0,-50,6,6
11,5,131.0,-50,6,6
12,4,132.0,-776950,6,6
13,5,133.0,-776950,6,6
14,8,145.0,-776950,6,6
15,4,145.0,-760650,6,6
16,5,150.0,-760650,6,6
17,7,163.0,-760650,6,6
18,13,177.0,-760650,6,6
19,9,177.0,-760650,6,6
0,10,192.0,-760650,6,6
1,11,0.0,-760650,6,6
2,6,16.0,-760650,6,6
3,4,22.0,-1539950,6,6
4,5,31.000000000000004,-1539950,6,6
5,5,44.0,-1539950,6,6
6,4,102.0,450,6,6
7,5,103.0,450,6,6
8,5,115.0,450,6,6
9,1,126.0,450,6,6
10,4,133.0,-2350,6,6
11,5,139.0,-2350,6,6
12,4,139.0,-777200,6,6
13,5,140.0,-777200,6,6
14,4,141.0,-741400,6,6
15,5,142.0,-741400,6,6
16,4,142.0,-777100,6,6
17,5,144.0,-777100,6,6
18,8,159.0,-777100,6,6
19,4,159.0,-759550,6,6
20,5,164.0,-759550,6,6
21,7,171.0,-759550,6,6
22,13,180.0,-759550,6,6
23,9,181.0,-759550,6,6
24,2,197.0,-759550,6,6
0,10,197.0,-759550,6,6
1,11,0.0,-759550,6,6
0,10,0.0,-759550,6,6
1,11,0.0,-759550,6,7
0,10,0.0,-759550,6,7
1,11,0.0,-759550,7,6
2,6,3.0,-759550,7,6
3,4,7.0,-1040000,7,6
4,5,13.0,-1040000,7,6
5,5,26.0,-1040000,7,6
6,1,71.0,-1040000,7,6
7,1,134.0,-1040000,7,6
8,4,196.0,300,7,6
9,5,199.0,300,7,6
10,5,207.0,300,7,6
11,4,207.0,-3500,7,6
12,5,208.0,-3500,7,6
13,1,225.0,-3500,7,6
14,4,235.00000000000003,400,7,6
15,5,240.00000000000003,400,7,6
16,8,255.00000000000003,400,7,6
17,4,255.00000000000003,-717650,7,6
18,5,260.0,-717650,7,6
19,7,269.0,-717650,7,6
20,13,281.0,-717650,7,6
21,9,282.0,-717650,7,6
0,10,297.0,-717650,7,6
1,11,0.0,-717650,6,6
2,6,22.0,-717650,6,6
3,4,26.0,-1523100,6,6
4,5,37.0,-1523100,6,6
5,5,50.0,-1523100,6,6
6,13,874.0,-1523100,6,6
7,9,875.0,-1523100,6,6
8,5,929.0,-1523100,6,6
9,5,930.0,-1523100,6,6
10,1,938.0,-1523100,6,6
11,4,945.0,0,6,6
12,5,950.0,0,6,6
13,4,951.0,-747550,6,6
14,5,953.0,-747550,6,6
15,8,969.0,-747550,6,6
16,4,970.0,-711150,6,6
17,5,975.0,-711150,6,6
18,7,985.0,-711150,6,6
0,10,1003.0,-711150,6,6
1,11,0.0,-711150,6,6
2,6,16.0,-711150,6,6
3,4,20.0,-1489850,6,6
4,5,29.000000000000004,-1489850,6,6
5,5,44.0,-1489850,6,6
6,4,2703.0,350,6,6
7,5,2705.0,350,6,6
8,5,2715.0,350,6,6
9,1,2759.0,350,6,6
10,4,2819.0,-1500,6,6
11,5,2824.0,-1500,6,6
12,4,2825.0,-756000,6,6
13,5,2827.0,-756000,6,6
14,8,2843.0,-756000,6,6
15,4,2843.0,-736150,6,6
16,5,2849.0,-736150,6,6
17,7,2860.0,-736150,6,6
18,13,2870.0,-736150,6,6
19,9,2870.0,-736150,6,6
20,3,2879.0,-736150,6,6
21,0,2891.0,-736150,6,6
22,2,2900.0,-736150,6,6
0,10,2900.0,-736150,6,6
1,11,0.0,-736150,6,6
0,10,0.0,-736150,6,6
1,11,0.0,-736150,6,6
2,6,19.0,-736150,6,6
3,4,28.0,-1515100,6,6
4,5,37.0,-1515100,6,6
5,5,51.0,-1515100,6,6
6,4,101.0,2950,6,6
7,5,102.0,2950,6,6
8,5,112.0,2950,6,6
9,1,156.0,2950,6,6
10,4,165.0,-2300,6,6
11,5,170.0,-2300,6,6
12,4,171.0,-721000,6,6
13,5,173.0,-721000,6,6
14,8,187.0,-721000,6,6
15,4,187.0,-761600,6,6
16,5,192.0,-761600,6,6
17,7,201.0,-761600,6,6
18,13,216.0,-761600,6,6
19,9,216.0,-761600,6,6
20,2,232.00000000000003,-761600,6,6
0,10,232.00000000000003,-761600,6,6
1,11,0.0,-761600,6,6
2,6,56.0,-761600,6,6
3,4,60.00000000000001,-1541050,6,6
4,5,69.0,-1541050,6,6
5,5,81.0,-1541050,6,6
6,13,218.0,-1541050,6,6
7,9,218.0,-1541050,6,6
8,4,234.00000000000003,300,6,6
9,5,236.00000000000003,300,6,6
10,5,245.00000000000003,300,6,6
11,5,246.00000000000003,300,6,6
12,1,294.0,300,6,6
13,4,307.0,-100,6,6
14,5,312.0,-100,6,6
15,4,314.0,-726100,6,6
16,5,317.0,-726100,6,6
17,8,352.0,-726100,6,6
18,4,353.0,-761000,6,6
19,5,358.0,-761000,6,6
20,7,367.0,-761000,6,6
0,10,387.0,-761000,6,6
1,11,0.0,-761000,6,6
2,6,9.0,-761000,6,6
3,4,15.000000000000002,-1540100,6,6
4,5,24.0,-1540100,6,6
5,5,36.0,-1540100,6,6
6,5,101.0,-1540100,6,6
7,5,102.0,-1540100,6,6
8,1,110.0,-1540100,6,6
9,4,120.0,200,6,6
10,5,125.0,200,6,6
11,4,127.0,-710500,6,6
12,5,130.0,-710500,6,6
13,8,147.0,-710500,6,6
14,4,148.0,-769000,6,6
15,5,153.0,-769000,6,6
16,7,160.0,-769000,6,6
17,13,169.0,-769000,6,6
18,9,170.0,-769000,6,6
19,2,185.0,-769000,6,6
0,10,185.0,-769000,6,6
1,11,0.0,-769000,6,6
2,6,18.0,-769000,6,6
3,4,23.0,-1511850,6,6
4,5,32.0,-1511850,6,6
5,5,45.0,-1511850,6,6
6,5,343.0,-1511850,6,6
7,4,343.0,300,6,6
8,5,345.0,300,6,6
9,1,351.0,300,6,6
10,4,358.0,150,6,6
11,5,364.0,150,6,6
12,4,364.0,-771600,6,6
13,5,367.0,-771600,6,6
14,8,387.0,-771600,6,6
15,4,387.0,-757450,6,6
16,5,392.0,-757450,6,6
17,7,399.0,-757450,6,6
18,13,415.0,-757450,6,6
19,9,415.0,-757450,6,6
20,2,430.0,-757450,6,6
0,10,430.0,-757450,6,6
1,11,0.0,-757450,6,6
2,6,11.0,-757450,6,6
3,4,14.0,-1535850,6,6
4,5,24.0,-1535850,6,6
5,5,36.0,-1535850,6,6
6,5,103.0,-1535850,6,6
7,1,110.0,-1535850,6,6
8,4,118.0,50,6,6
9,5,123.0,50,6,6
10,4,124.0,-755300,6,6
11,5,125.0,-755300,6,6
12,8,138.0,-755300,6,6
13,4,138.0,-763250,6,6
14,5,143.0,-763250,6,6
15,7,150.0,-763250,6,6
16,13,168.0,-763250,6,6
17,9,169.0,-763250,6,6
0,10,184.0,-763250,6,6
1,11,0.0,-763250,6,6
2,6,21.0,-763250,6,6
3,4,26.0,-1542150,6,6
4,5,35.0,-1542150,6,6
5,5,56.0,-1542150,6,6
6,5,403.0,-1542150,6,6
7,1,409.0,-1542150,6,6
8,4,416.0,100,6,6
9,5,421.0,100,6,6
10,8,471.00000000000006,100,6,6
11,4,472.00000000000006,-775400,6,6
12,5,477.00000000000006,-775400,6,6
13,7,488.00000000000006,-775400,6,6
14,13,506.00000000000006,-775400,6,6
15,9,507.00000000000006,-775400,6,6
16,2,522.0,-775400,6,6
0,10,522.0,-775400,6,6
1,11,0.0,-775400,6,6
2,6,19.0,-775400,6,6
3,4,23.0,-1554100,6,6
4,5,32.0,-1554100,6,6
5,5,47.0,-1554100,6,6
6,5,486.00000000000006,-1554100,6,6
7,4,486.00000000000006,2800,6,6
8,5,487.00000000000006,2800,6,6
9,1,515.0,2800,6,6
10,4,516.0,0,6,6
11,5,521.0,0,6,6
12,4,522.0,-731750,6,6
13,5,525.0,-731750,6,6
14,8,546.0,-731750,6,6
15,4,546.0,-766250,6,6
16,5,551.0,-766250,6,6
17,7,562.0,-766250,6,6
18,13,571.0,-766250,6,6
19,9,572.0,-766250,6,6
20,2,588.0,-766250,6,6
0,10,588.0,-766250,6,6
1,11,0.0,-766250,6,6
2,6,20.0,-766250,6,6
3,4,24.0,-1545150,6,6
4,5,33.0,-1545150,6,6
5,5,51.0,-1545150,6,6
6,13,354.0,-1545150,6,6
7,9,354.0,-1545150,6,6
8,4,392.0,250,6,6
9,5,393.0,250,6,6
10,5,406.0,250,6,6
11,4,406.0,-400,6,6
12,5,407.0,-400,6,6
13,1,418.0,-400,6,6
14,4,428.0,-150,6,6
15,5,433.0,-150,6,6
16,4,434.0,-751800,6,6
17,5,436.0,-751800,6,6
18,8,450.0,-751800,6,6
19,4,450.0,-764100,6,6
20,5,455.0,-764100,6,6
21,7,466.00000000000006,-764100,6,6
22,2,485.00000000000006,-764100,6,6
0,10,485.00000000000006,-764100,6,6
1,11,0.0,-764100,6,6
2,6,15.000000000000002,-764100,6,6
3,4,20.0,-1519800,6,6
4,5,29.000000000000004,-1519800,6,6
5,5,47.0,-1519800,6,6
6,13,1111.0,-1519800,6,6
7,9,1111.0,-1519800,6,6
8,4,1163.0,500,6,6
9,5,1164.0,500,6,6
10,5,1176.0,500,6,6
11,1,1180.0,500,6,6
12,4,1187.0,-200,6,6
13,5,1192.0,-200,6,6
14,4,1193.0,-771600,6,6
15,5,1194.0,-771600,6,6
16,8,1210.0,-771600,6,6
17,4,1210.0,-756100,6,6
18,5,1215.0,-756100,6,6
19,7,1224.0,-756100,6,6
20,2,1243.0,-756100,6,6
0,10,1243.0,-756100,6,6
