sourceID_decoded,BodyGroup_from_decoded,BodyGroup_to_decoded,Predicted_timediff
MRI_FRR_264,KNEE,ABDOMEN,62.50293731689453
MRI_CCS_11,KNEE,ABDOMEN,59.079627990722656
MRI_CCS_11,KNEE,ABDOMEN,59.079627990722656
MRI_CCS_11,KNEE,ABDOMEN,59.079627990722656
MRI_FRR_257,KNEE,ABDOMEN,61.96051788330078
MRI_CCS_11,KNEE,ABDOMEN,59.079627990722656
MRI_CCS_11,KNEE,ABDOMEN,59.079627990722656
MRI_CCS_11,KNEE,ABDOMEN,59.079627990722656
MRI_CCS_11,KNEE,ABDOMEN,59.079627990722656
MRI_CCS_11,KNEE,ABDOMEN,59.079627990722656
MRI_CCS_11,KNEE,ABDOMEN,59.079627990722656
MRI_FRR_264,KNEE,ABDOMEN,62.50293731689453
MRI_MSR_34,KNEE,ABDOMEN,45.4012565612793
MRI_FRR_264,KNEE,ABDOMEN,62.50293731689453
MRI_MSR_34,KNEE,ABDOMEN,45.4012565612793
MRI_MSR_100,KNEE,ABDOMEN,56.62711715698242
MRI_MSR_104,KNEE,ABDOMEN,0.0
MRI_FRR_257,KNEE,ABDOMEN,61.96051788330078
MRI_FRR_264,KNEE,ABDOMEN,62.50293731689453
MRI_CCS_11,KNEE,ABDOMEN,59.079627990722656
MRI_CCS_11,KNEE,ABDOMEN,59.079627990722656
MRI_FRR_264,KNEE,ABDOMEN,62.50293731689453
MRI_FRR_34,KNEE,ABDOMEN,61.63022232055664
MRI_FRR_257,KNEE,ABDOMEN,61.96051788330078
MRI_FRR_264,KNEE,ABDOMEN,62.50293731689453
MRI_MSR_34,KNEE,ABDOMEN,45.4012565612793
MRI_MSR_100,KNEE,ABDOMEN,56.62712478637695
MRI_MSR_104,KNEE,ABDOMEN,0.0
MRI_FRR_257,KNEE,ABDOMEN,61.96051788330078
MRI_FRR_264,KNEE,ABDOMEN,62.50293731689453
MRI_CCS_11,KNEE,ABDOMEN,59.079627990722656
MRI_CCS_11,KNEE,ABDOMEN,59.079627990722656
MRI_FRR_264,KNEE,ABDOMEN,62.50293731689453
MRI_FRR_34,KNEE,ABDOMEN,61.63022232055664
MRI_FRR_257,KNEE,ABDOMEN,61.96051788330078
MRI_FRR_264,KNEE,ABDOMEN,62.50293731689453
MRI_MSR_34,KNEE,ABDOMEN,45.4012565612793
MRI_EXU_95,KNEE,ABDOMEN,60.17362594604492
MRI_MSR_100,KNEE,ABDOMEN,56.62711715698242
MRI_MSR_104,KNEE,ABDOMEN,0.0
MRI_FRR_257,KNEE,ABDOMEN,61.96051788330078
MRI_CCS_11,KNEE,ABDOMEN,59.079627990722656
MRI_FRR_264,KNEE,ABDOMEN,62.50293731689453
MRI_CCS_11,KNEE,ABDOMEN,59.079627990722656
MRI_FRR_264,KNEE,ABDOMEN,62.50293731689453
MRI_FRR_257,KNEE,ABDOMEN,61.96051788330078
MRI_FRR_264,KNEE,ABDOMEN,62.50293731689453
MRI_FRR_257,KNEE,ABDOMEN,61.96051788330078
MRI_FRR_264,KNEE,ABDOMEN,62.50293731689453
MRI_FRR_264,KNEE,ABDOMEN,62.50293731689453
MRI_FRR_34,KNEE,ABDOMEN,61.63022232055664
MRI_FRR_264,KNEE,ABDOMEN,62.50293731689453
MRI_FRR_34,KNEE,ABDOMEN,61.63022232055664
MRI_FRR_257,KNEE,ABDOMEN,61.96051788330078
MRI_MSR_34,KNEE,ABDOMEN,45.4012565612793
MRI_MPT_1005,KNEE,ABDOMEN,59.652706146240234
MRI_EXU_95,KNEE,ABDOMEN,60.17362594604492
MRI_MSR_100,KNEE,ABDOMEN,56.62712478637695
MRI_MSR_104,KNEE,ABDOMEN,0.0
MRI_FRR_257,KNEE,ABDOMEN,61.96051788330078
MRI_FRR_264,KNEE,ABDOMEN,62.50293731689453
MRI_CCS_11,KNEE,ABDOMEN,59.079627990722656
MRI_CCS_11,KNEE,ABDOMEN,59.079627990722656
MRI_FRR_264,KNEE,ABDOMEN,62.50293731689453
MRI_FRR_34,KNEE,ABDOMEN,61.63022232055664
MRI_FRR_257,KNEE,ABDOMEN,61.96051788330078
MRI_FRR_264,KNEE,ABDOMEN,62.50293731689453
MRI_MSR_34,KNEE,ABDOMEN,45.4012565612793
MRI_MSR_100,KNEE,ABDOMEN,56.62711715698242
MRI_MSR_104,KNEE,ABDOMEN,0.0
MRI_FRR_257,KNEE,ABDOMEN,61.96051788330078
MRI_FRR_264,KNEE,ABDOMEN,62.50293731689453
MRI_CCS_11,KNEE,ABDOMEN,59.079627990722656
MRI_CCS_11,KNEE,ABDOMEN,59.079627990722656
MRI_FRR_264,KNEE,ABDOMEN,62.50293731689453
MRI_FRR_257,KNEE,ABDOMEN,61.96051788330078
MRI_FRR_264,KNEE,ABDOMEN,62.50293731689453
MRI_FRR_34,KNEE,ABDOMEN,61.63022232055664
MRI_FRR_257,KNEE,ABDOMEN,61.96051788330078
MRI_MSR_34,KNEE,ABDOMEN,45.4012565612793
MRI_MPT_1005,KNEE,ABDOMEN,59.652706146240234
MRI_MSR_100,KNEE,ABDOMEN,56.62711715698242
MRI_MSR_104,KNEE,ABDOMEN,0.0
MRI_FRR_257,KNEE,ABDOMEN,61.96051788330078
MRI_CCS_11,KNEE,ABDOMEN,59.079627990722656
MRI_FRR_264,KNEE,ABDOMEN,62.50293731689453
MRI_CCS_11,KNEE,ABDOMEN,59.079627990722656
MRI_FRR_264,KNEE,ABDOMEN,62.50293731689453
MRI_FRR_257,KNEE,ABDOMEN,61.96051788330078
MRI_FRR_264,KNEE,ABDOMEN,62.502933502197266
MRI_FRR_34,KNEE,ABDOMEN,61.63022994995117
MRI_FRR_257,KNEE,ABDOMEN,61.96051788330078
MRI_MSR_34,KNEE,ABDOMEN,45.4012565612793
MRI_MPT_1005,KNEE,ABDOMEN,59.652706146240234
MRI_MSR_100,KNEE,ABDOMEN,56.62711715698242
MRI_MSR_104,KNEE,ABDOMEN,0.0
MRI_FRR_257,KNEE,ABDOMEN,61.96051788330078
MRI_FRR_264,KNEE,ABDOMEN,62.50293731689453
MRI_CCS_11,KNEE,ABDOMEN,59.079627990722656
MRI_CCS_11,KNEE,ABDOMEN,59.079627990722656
MRI_FRR_264,KNEE,ABDOMEN,62.50293731689453
MRI_FRR_257,KNEE,ABDOMEN,61.96051788330078
MRI_FRR_264,KNEE,ABDOMEN,62.50293731689453
MRI_FRR_264,KNEE,ABDOMEN,62.50293731689453
MRI_FRR_34,KNEE,ABDOMEN,61.63022232055664
MRI_FRR_264,KNEE,ABDOMEN,62.50293731689453
MRI_MSR_34,KNEE,ABDOMEN,45.4012565612793
MRI_MPT_1005,KNEE,ABDOMEN,59.652706146240234
MRI_MSR_100,KNEE,ABDOMEN,56.62711715698242
MRI_MSR_104,KNEE,ABDOMEN,0.0
MRI_FRR_257,KNEE,ABDOMEN,61.96051788330078
MRI_FRR_264,KNEE,ABDOMEN,62.50293731689453
MRI_CCS_11,KNEE,ABDOMEN,59.079627990722656
MRI_CCS_11,KNEE,ABDOMEN,59.079627990722656
MRI_FRR_264,KNEE,ABDOMEN,62.50293731689453
MRI_FRR_34,KNEE,ABDOMEN,61.63022232055664
MRI_FRR_257,KNEE,ABDOMEN,61.96051788330078
MRI_FRR_264,KNEE,ABDOMEN,62.50293731689453
MRI_MSR_34,KNEE,ABDOMEN,45.4012565612793
MRI_MSR_100,KNEE,ABDOMEN,56.62711715698242
MRI_MSR_104,KNEE,HEAD,0.0
MRI_MSR_21,KNEE,HEAD,54.938987731933594
MRI_FRR_257,KNEE,HEAD,75.98802947998047
MRI_FRR_264,KNEE,HEAD,76.04803466796875
MRI_FRR_3,KNEE,HEAD,75.25886535644531
MRI_CCS_11,KNEE,HEAD,73.61062622070312
MRI_CCS_11,KNEE,HEAD,73.61062622070312
MRI_FRR_264,KNEE,HEAD,76.04803466796875
MRI_FRR_264,KNEE,HEAD,76.04803466796875
MRI_FRR_3,KNEE,HEAD,75.25886535644531
MRI_FRR_264,KNEE,HEAD,76.04803466796875
MRI_FRR_3,KNEE,HEAD,75.25886535644531
MRI_FRR_34,KNEE,HEAD,73.156005859375
MRI_MSR_100,KNEE,HEAD,64.68899536132812
MRI_MSR_104,KNEE,HEAD,0.0
MRI_MSR_21,KNEE,HEAD,54.93899154663086
MRI_FRR_257,KNEE,HEAD,75.98804473876953
MRI_FRR_264,KNEE,HEAD,76.04803466796875
MRI_FRR_3,KNEE,HEAD,75.25886535644531
MRI_FRR_3,KNEE,HEAD,75.25886535644531
MRI_FRR_264,KNEE,HEAD,76.04803466796875
MRI_FRR_3,KNEE,HEAD,75.25886535644531
MRI_FRR_264,KNEE,HEAD,76.04803466796875
MRI_FRR_264,KNEE,HEAD,76.04803466796875
MRI_CCS_11,KNEE,HEAD,73.61062622070312
MRI_CCS_11,KNEE,HEAD,73.61062622070312
MRI_FRR_264,KNEE,HEAD,76.04803466796875
MRI_FRR_3,KNEE,HEAD,75.25886535644531
MRI_FRR_34,KNEE,HEAD,73.156005859375
MRI_MSR_104,KNEE,KNEE,0.0
MRI_FRR_257,KNEE,KNEE,94.72277069091797
MRI_FRR_264,KNEE,KNEE,92.82676696777344
MRI_CCS_11,KNEE,KNEE,95.0402603149414
MRI_MSR_34,KNEE,KNEE,62.814144134521484
MRI_MPT_1005,KNEE,KNEE,79.68141174316406
MRI_FRR_257,KNEE,KNEE,94.72277069091797
MRI_FRR_264,KNEE,KNEE,92.82676696777344
MRI_FRR_264,KNEE,KNEE,92.82676696777344
MRI_CCS_11,KNEE,KNEE,95.0402603149414
MRI_FRR_257,KNEE,KNEE,94.72277069091797
MRI_FRR_264,KNEE,KNEE,92.82676696777344
MRI_MSR_100,KNEE,KNEE,74.16616821289062
MRI_MSR_104,KNEE,KNEE,0.0
MRI_FRR_257,KNEE,KNEE,94.72277069091797
MRI_CCS_11,KNEE,KNEE,95.0402603149414
MRI_FRR_264,KNEE,KNEE,92.82676696777344
MRI_FRR_264,KNEE,KNEE,92.82676696777344
MRI_FRR_264,KNEE,KNEE,92.82676696777344
MRI_CCS_11,KNEE,KNEE,95.0402603149414
MRI_CCS_11,KNEE,KNEE,95.0402603149414
MRI_CCS_11,KNEE,KNEE,95.0402603149414
MRI_FRR_257,KNEE,KNEE,94.72277069091797
MRI_CCS_11,KNEE,KNEE,95.0402603149414
MRI_CCS_11,KNEE,KNEE,95.0402603149414
MRI_CCS_11,KNEE,KNEE,95.0402603149414
MRI_CCS_11,KNEE,KNEE,95.0402603149414
MRI_CCS_11,KNEE,KNEE,95.0402603149414
MRI_CCS_11,KNEE,KNEE,95.0402603149414
MRI_FRR_264,KNEE,KNEE,92.82676696777344
MRI_MSR_34,KNEE,KNEE,62.81414031982422
MRI_FRR_264,KNEE,KNEE,92.82676696777344
MRI_MSR_34,KNEE,KNEE,62.81414031982422
MRI_MSR_100,KNEE,KNEE,74.16616821289062
MRI_MSR_104,KNEE,KNEE,0.0
MRI_FRR_257,KNEE,KNEE,94.72277069091797
MRI_FRR_264,KNEE,KNEE,92.8267593383789
MRI_CCS_11,KNEE,KNEE,95.04027557373047
MRI_CCS_11,KNEE,KNEE,95.0402603149414
MRI_FRR_264,KNEE,KNEE,92.82676696777344
MRI_FRR_34,KNEE,KNEE,85.06920623779297
MRI_FRR_257,KNEE,KNEE,94.72277069091797
MRI_FRR_264,KNEE,KNEE,92.82676696777344
MRI_MSR_34,KNEE,KNEE,62.81414031982422
MRI_MSR_100,KNEE,KNEE,74.16616821289062
MRI_MSR_104,KNEE,KNEE,0.0
MRI_FRR_257,KNEE,KNEE,94.72277069091797
MRI_FRR_264,KNEE,KNEE,92.82676696777344
MRI_CCS_11,KNEE,KNEE,95.0402603149414
MRI_CCS_11,KNEE,KNEE,95.0402603149414
MRI_FRR_264,KNEE,KNEE,92.82676696777344
MRI_FRR_34,KNEE,KNEE,85.06920623779297
MRI_FRR_257,KNEE,KNEE,94.72277069091797
MRI_FRR_264,KNEE,KNEE,92.82676696777344
MRI_MSR_34,KNEE,KNEE,62.81414031982422
MRI_EXU_95,KNEE,KNEE,95.56314086914062
MRI_MSR_100,KNEE,KNEE,74.16616821289062
MRI_MSR_104,KNEE,KNEE,0.0
MRI_FRR_257,KNEE,KNEE,94.72277069091797
MRI_CCS_11,KNEE,KNEE,95.0402603149414
MRI_FRR_264,KNEE,KNEE,92.82676696777344
MRI_CCS_11,KNEE,KNEE,95.0402603149414
MRI_FRR_264,KNEE,KNEE,92.82676696777344
MRI_FRR_257,KNEE,KNEE,94.72277069091797
MRI_FRR_264,KNEE,KNEE,92.82676696777344
MRI_FRR_257,KNEE,KNEE,94.72277069091797
MRI_FRR_264,KNEE,KNEE,92.82676696777344
MRI_FRR_264,KNEE,KNEE,92.82676696777344
MRI_FRR_34,KNEE,KNEE,85.0691909790039
MRI_FRR_264,KNEE,KNEE,92.8267593383789
MRI_FRR_34,KNEE,KNEE,85.06920623779297
MRI_FRR_257,KNEE,KNEE,94.72277069091797
MRI_MSR_34,KNEE,KNEE,62.81414031982422
MRI_MPT_1005,KNEE,KNEE,79.68141174316406
MRI_EXU_95,KNEE,KNEE,95.56314086914062
MRI_MSR_100,KNEE,KNEE,74.16616821289062
MRI_MSR_104,KNEE,KNEE,0.0
MRI_FRR_257,KNEE,KNEE,94.72277069091797
MRI_FRR_264,KNEE,KNEE,92.82676696777344
MRI_CCS_11,KNEE,KNEE,95.0402603149414
MRI_CCS_11,KNEE,KNEE,95.0402603149414
MRI_FRR_264,KNEE,KNEE,92.82676696777344
MRI_FRR_34,KNEE,KNEE,85.06920623779297
MRI_FRR_257,KNEE,KNEE,94.72277069091797
MRI_FRR_264,KNEE,KNEE,92.82676696777344
MRI_MSR_34,KNEE,KNEE,62.81414031982422
MRI_MSR_100,KNEE,KNEE,74.16616821289062
MRI_MSR_104,KNEE,KNEE,0.0
MRI_FRR_257,KNEE,KNEE,94.72277069091797
MRI_FRR_264,KNEE,KNEE,92.82676696777344
MRI_CCS_11,KNEE,KNEE,95.0402603149414
MRI_CCS_11,KNEE,KNEE,95.0402603149414
MRI_FRR_264,KNEE,KNEE,92.82676696777344
MRI_FRR_257,KNEE,KNEE,94.72277069091797
MRI_FRR_264,KNEE,KNEE,92.82676696777344
MRI_FRR_34,KNEE,KNEE,85.06920623779297
MRI_FRR_257,KNEE,KNEE,94.72277069091797
MRI_MSR_34,KNEE,KNEE,62.81414031982422
MRI_MPT_1005,KNEE,KNEE,79.68141174316406
MRI_MSR_100,KNEE,KNEE,74.16616821289062
MRI_MSR_104,KNEE,KNEE,0.0
MRI_FRR_257,KNEE,KNEE,94.72273254394531
MRI_CCS_11,KNEE,KNEE,95.0402603149414
MRI_FRR_264,KNEE,KNEE,92.82676696777344
MRI_CCS_11,KNEE,KNEE,95.0402603149414
MRI_FRR_264,KNEE,KNEE,92.82676696777344
MRI_FRR_257,KNEE,KNEE,94.72277069091797
MRI_FRR_264,KNEE,KNEE,92.82676696777344
MRI_FRR_34,KNEE,KNEE,85.06920623779297
MRI_FRR_257,KNEE,KNEE,94.72277069091797
MRI_MSR_34,KNEE,KNEE,62.81414031982422
MRI_MPT_1005,KNEE,KNEE,79.68141174316406
MRI_MSR_100,KNEE,KNEE,74.16616821289062
MRI_MSR_104,KNEE,KNEE,0.0
MRI_FRR_257,KNEE,KNEE,94.72277069091797
MRI_FRR_264,KNEE,KNEE,92.82676696777344
MRI_CCS_11,KNEE,KNEE,95.0402603149414
MRI_CCS_11,KNEE,KNEE,95.0402603149414
MRI_FRR_264,KNEE,KNEE,92.82676696777344
MRI_FRR_257,KNEE,KNEE,94.72277069091797
MRI_FRR_264,KNEE,KNEE,92.82676696777344
MRI_FRR_264,KNEE,KNEE,92.82676696777344
MRI_FRR_34,KNEE,KNEE,85.06920623779297
MRI_FRR_264,KNEE,KNEE,92.82676696777344
MRI_MSR_34,KNEE,KNEE,62.81414031982422
MRI_MPT_1005,KNEE,KNEE,79.68141174316406
MRI_MSR_100,KNEE,KNEE,74.16616821289062
MRI_MSR_104,KNEE,KNEE,0.0
MRI_FRR_257,KNEE,KNEE,94.72277069091797
MRI_FRR_264,KNEE,KNEE,92.82676696777344
MRI_CCS_11,KNEE,KNEE,95.0402603149414
MRI_CCS_11,KNEE,KNEE,95.0402603149414
MRI_FRR_264,KNEE,KNEE,92.8267593383789
MRI_FRR_34,KNEE,KNEE,85.0691909790039
MRI_FRR_257,KNEE,KNEE,94.72277069091797
MRI_FRR_264,KNEE,KNEE,92.82676696777344
MRI_MSR_34,KNEE,KNEE,62.81414031982422
MRI_MSR_100,KNEE,KNEE,74.16616821289062
