sourceID,BodyGroup_from,BodyGroup_to,timediff,SN
MRI_MSR_104,HEAD,HEAD,1685.477161525887,182625
MRI_MSR_21,HEAD,HEAD,334.50152171246384,182625
MRI_FRR_264,HEAD,HEAD,2565.538218664678,182625
MRI_FRR_257,HEAD,HEAD,1663.907444333964,182625
MRI_FRR_3,HEAD,HEAD,1806.762349011128,182625
MRI_FRR_3,HEAD,HEAD,2085.3330972306385,182625
MRI_FRR_3,HEAD,HEAD,1415.8077102241991,182625
MRI_FRR_3,HEAD,HEAD,1171.4057784044358,182625
MRI_FRR_3,HEAD,HEAD,848.1751573627462,182625
MRI_FRR_3,HEAD,HEAD,2597.4632693603558,182625
MRI_FRR_3,HEAD,HEAD,2271.128389806333,182625
MRI_FRR_264,HEAD,HEAD,2294.65176881045,182625
MRI_FRR_3,HEAD,HEAD,1588.7557174930216,182625
MRI_CCS_11,HEAD,HEAD,1079.4483224382873,182625
MRI_FRR_3,HEAD,HEAD,979.4683180802874,182625
MRI_MSR_104,HEAD,HEAD,2608.192250468061,182625
MRI_MSR_21,HEAD,HEAD,1449.3381626479909,182625
MRI_FRR_257,HEAD,HEAD,2661.413258571438,182625
MRI_FRR_264,HEAD,HEAD,1401.6120971049768,182625
MRI_FRR_3,HEAD,HEAD,1208.9430589156018,182625
MRI_FRR_3,HEAD,HEAD,59.61008850357807,182625
MRI_FRR_3,HEAD,HEAD,1870.2269939076816,182625
MRI_FRR_3,HEAD,HEAD,678.6540505954625,182625
MRI_FRR_3,HEAD,HEAD,943.9062104625444,182625
MRI_FRR_3,HEAD,HEAD,2813.1935566120383,182625
MRI_FRR_3,HEAD,HEAD,2406.915072963911,182625
MRI_CCS_11,HEAD,HEAD,2439.852513261095,182625
MRI_FRR_264,HEAD,HEAD,1481.5445124614075,182625
MRI_FRR_3,HEAD,HEAD,2227.699504773398,182625
MRI_FRR_34,HEAD,HEAD,2555.466970271764,182625
MRI_MSR_100,HEAD,HEAD,1482.7998746237338,182625
MRI_MSR_104,HEAD,HEAD,1046.6195272328955,182625
MRI_MSR_21,HEAD,HEAD,1620.3544500865712,182625
MRI_FRR_257,HEAD,HEAD,2243.181206025215,182625
MRI_FRR_264,HEAD,HEAD,35.6452310620506,182625
MRI_FRR_3,HEAD,HEAD,1684.1265800181714,182625
MRI_FRR_3,HEAD,HEAD,86.58634130083341,182625
MRI_CCS_11,HEAD,HEAD,582.3203380886947,182625
MRI_FRR_3,HEAD,HEAD,1565.7057908573993,182625
MRI_FRR_3,HEAD,HEAD,769.3591365815997,182625
MRI_FRR_3,HEAD,HEAD,330.2123768347237,182625
MRI_FRR_3,HEAD,HEAD,2872.128681419478,182625
MRI_FRR_3,HEAD,HEAD,269.4660218998567,182625
MRI_CCS_11,HEAD,HEAD,1075.7098421549238,182625
MRI_FRR_264,HEAD,HEAD,2355.8235821295384,182625
MRI_FRR_3,HEAD,HEAD,796.8720687283769,182625
MRI_FRR_34,HEAD,HEAD,1527.9157627924671,182625
MRI_MSR_104,HEAD,KNEE,2191.303029397298,182625
MRI_MSR_21,HEAD,KNEE,1142.8003614262716,182625
MRI_FRR_257,HEAD,KNEE,1422.446482429983,182625
MRI_FRR_264,HEAD,KNEE,241.62189600131777,182625
MRI_FRR_3,HEAD,KNEE,2555.0148210300404,182625
MRI_FRR_3,HEAD,KNEE,2316.760701667348,182625
MRI_CCS_11,HEAD,KNEE,731.3840474296533,182625
MRI_CCS_11,HEAD,KNEE,510.3110704256025,182625
MRI_FRR_264,HEAD,KNEE,1208.3388778355493,182625
MRI_FRR_3,HEAD,KNEE,957.415371233347,182625
MRI_CCS_11,HEAD,KNEE,1477.5403258396448,182625
MRI_FRR_3,HEAD,KNEE,947.3086839190332,182625
MRI_CCS_11,HEAD,KNEE,1046.552314423902,182625
MRI_FRR_264,HEAD,KNEE,1452.1350733209815,182625
MRI_FRR_3,HEAD,KNEE,2733.8819711180463,182625
MRI_MSR_100,HEAD,KNEE,2164.5017930390823,182625
MRI_MSR_104,HEAD,KNEE,291.4932668963624,182625
MRI_MSR_21,HEAD,KNEE,801.4375963338067,182625
MRI_FRR_264,HEAD,KNEE,2782.982853931952,182625
MRI_FRR_257,HEAD,KNEE,2077.715914817285,182625
MRI_FRR_3,HEAD,KNEE,2596.6819887521942,182625
MRI_FRR_3,HEAD,KNEE,2333.0086820324973,182625
MRI_FRR_3,HEAD,KNEE,1169.9763913336255,182625
MRI_FRR_3,HEAD,KNEE,2.74111469173633,182625
MRI_CCS_11,HEAD,KNEE,2693.7732691934066,182625
MRI_FRR_264,HEAD,KNEE,1935.8218634302764,182625
MRI_FRR_3,HEAD,KNEE,1140.4866098663883,182625
MRI_FRR_3,HEAD,KNEE,615.2197470214631,182625
MRI_FRR_264,HEAD,KNEE,1783.9485387525206,182625
MRI_FRR_264,HEAD,KNEE,2189.447407294167,182625
MRI_FRR_3,HEAD,KNEE,1772.1263053604457,182625
MRI_FRR_34,HEAD,KNEE,1368.7767610897029,182625
MRI_MSR_104,KNEE,ABDOMEN,1471.4192168217028,182625
MRI_FRR_257,KNEE,ABDOMEN,863.2176363897062,182625
MRI_FRR_264,KNEE,ABDOMEN,1940.984078562732,182625
MRI_CCS_11,KNEE,ABDOMEN,1896.188376664816,182625
MRI_MSR_34,KNEE,ABDOMEN,1329.9458507695044,182625
MRI_MPT_1005,KNEE,ABDOMEN,2321.17417838199,182625
MRI_FRR_257,KNEE,ABDOMEN,1068.7098539614142,182625
MRI_FRR_264,KNEE,ABDOMEN,2158.279472142448,182625
MRI_FRR_264,KNEE,ABDOMEN,2152.2895328984614,182625
MRI_CCS_11,KNEE,ABDOMEN,2128.5611466042374,182625
MRI_FRR_257,KNEE,ABDOMEN,1120.2696204044264,182625
MRI_FRR_264,KNEE,ABDOMEN,824.5883058912788,182625
MRI_MSR_100,KNEE,ABDOMEN,670.436034850697,182625
MRI_MSR_104,KNEE,ABDOMEN,1482.1989045870123,182625
MRI_FRR_257,KNEE,ABDOMEN,641.7365436880958,182625
MRI_CCS_11,KNEE,ABDOMEN,2292.6200960300057,182625
MRI_FRR_264,KNEE,ABDOMEN,499.4448778817576,182625
MRI_FRR_264,KNEE,ABDOMEN,271.8608379284079,182625
MRI_FRR_264,KNEE,ABDOMEN,2466.823857843701,182625
MRI_CCS_11,KNEE,ABDOMEN,2470.8323489047234,182625
MRI_CCS_11,KNEE,ABDOMEN,57.13309239071221,182625
MRI_CCS_11,KNEE,ABDOMEN,2539.748918711846,182625
MRI_FRR_257,KNEE,ABDOMEN,86.80020230279035,182625
MRI_CCS_11,KNEE,ABDOMEN,2685.3822505631824,182625
MRI_CCS_11,KNEE,ABDOMEN,1962.7212060140885,182625
MRI_CCS_11,KNEE,ABDOMEN,1625.251667368702,182625
MRI_CCS_11,KNEE,ABDOMEN,1601.966705260284,182625
MRI_CCS_11,KNEE,ABDOMEN,1991.4959246438648,182625
MRI_CCS_11,KNEE,ABDOMEN,1483.4484790033257,182625
MRI_FRR_264,KNEE,ABDOMEN,2847.901278056293,182625
MRI_MSR_34,KNEE,ABDOMEN,2626.5472071733334,182625
MRI_FRR_264,KNEE,ABDOMEN,1217.5344032062085,182625
MRI_MSR_34,KNEE,ABDOMEN,2027.3805300133915,182625
MRI_MSR_100,KNEE,ABDOMEN,2016.5626682395564,182625
MRI_MSR_104,KNEE,ABDOMEN,2869.1255207152726,182625
MRI_FRR_257,KNEE,ABDOMEN,1082.362442509452,182625
MRI_FRR_264,KNEE,ABDOMEN,2349.2943090284016,182625
MRI_CCS_11,KNEE,ABDOMEN,2364.689437922138,182625
MRI_CCS_11,KNEE,ABDOMEN,1488.1792351785027,182625
MRI_FRR_264,KNEE,ABDOMEN,2098.050418555998,182625
MRI_FRR_34,KNEE,ABDOMEN,1384.8367005935925,182625
MRI_FRR_257,KNEE,ABDOMEN,2296.8776069703945,182625
MRI_FRR_264,KNEE,ABDOMEN,1830.1003955816432,182625
MRI_MSR_34,KNEE,ABDOMEN,2150.742110872744,182625
MRI_MSR_100,KNEE,ABDOMEN,917.7857447276576,182625
MRI_MSR_104,KNEE,ABDOMEN,1487.5762387871257,182625
MRI_FRR_257,KNEE,ABDOMEN,2493.7641715805776,182625
MRI_FRR_264,KNEE,ABDOMEN,2798.3091701967687,182625
MRI_CCS_11,KNEE,ABDOMEN,572.9129268104907,182625
MRI_CCS_11,KNEE,ABDOMEN,1277.0258757889328,182625
MRI_FRR_264,KNEE,ABDOMEN,1741.3651898276305,182625
MRI_FRR_34,KNEE,ABDOMEN,1206.192287098979,182625
MRI_FRR_257,KNEE,ABDOMEN,2726.721765985909,182625
MRI_FRR_264,KNEE,ABDOMEN,2770.4100328566783,182625
MRI_MSR_34,KNEE,ABDOMEN,2332.8386177125494,182625
MRI_EXU_95,KNEE,ABDOMEN,1477.8403536059488,182625
MRI_MSR_100,KNEE,ABDOMEN,2437.398384952499,182625
MRI_MSR_104,KNEE,ABDOMEN,2390.267123083331,182625
MRI_FRR_257,KNEE,ABDOMEN,113.06168750641118,182625
MRI_CCS_11,KNEE,ABDOMEN,749.0789389294276,182625
MRI_FRR_264,KNEE,ABDOMEN,1148.2958806109789,182625
MRI_CCS_11,KNEE,ABDOMEN,591.8500161684145,182625
MRI_FRR_264,KNEE,ABDOMEN,2268.946172377914,182625
MRI_FRR_257,KNEE,ABDOMEN,48.31165210964904,182625
MRI_FRR_264,KNEE,ABDOMEN,1223.926772445818,182625
MRI_FRR_257,KNEE,ABDOMEN,249.95347029693,182625
MRI_FRR_264,KNEE,ABDOMEN,2398.5415998732647,182625
MRI_FRR_264,KNEE,ABDOMEN,114.39104310898053,182625
MRI_FRR_34,KNEE,ABDOMEN,544.9061254091057,182625
MRI_FRR_264,KNEE,ABDOMEN,1978.4519129079365,182625
MRI_FRR_34,KNEE,ABDOMEN,1678.5768186332043,182625
MRI_FRR_257,KNEE,ABDOMEN,2073.454834296552,182625
MRI_MSR_34,KNEE,ABDOMEN,2101.8694090589097,182625
MRI_MPT_1005,KNEE,ABDOMEN,833.4105501649257,182625
MRI_EXU_95,KNEE,ABDOMEN,1910.9384397009849,182625
MRI_MSR_100,KNEE,ABDOMEN,2335.136509121269,182625
MRI_MSR_104,KNEE,ABDOMEN,2574.4710830389145,182625
MRI_FRR_257,KNEE,ABDOMEN,1546.3487434904528,182625
MRI_FRR_264,KNEE,ABDOMEN,744.7910707785954,182625
MRI_CCS_11,KNEE,ABDOMEN,2860.7176050624203,182625
MRI_CCS_11,KNEE,ABDOMEN,2481.9507000091103,182625
MRI_FRR_264,KNEE,ABDOMEN,1009.167381688274,182625
MRI_FRR_34,KNEE,ABDOMEN,267.4180550786587,182625
MRI_FRR_257,KNEE,ABDOMEN,2338.733617064736,182625
MRI_FRR_264,KNEE,ABDOMEN,242.65773097090656,182625
MRI_MSR_34,KNEE,ABDOMEN,84.93411305417173,182625
MRI_MSR_100,KNEE,ABDOMEN,11.12725002144669,182625
MRI_MSR_104,KNEE,ABDOMEN,2063.220560792871,182625
MRI_FRR_257,KNEE,ABDOMEN,1202.847936034727,182625
MRI_FRR_264,KNEE,ABDOMEN,2172.484780834829,182625
MRI_CCS_11,KNEE,ABDOMEN,1838.0644499929865,182625
MRI_CCS_11,KNEE,ABDOMEN,1048.4099439754464,182625
MRI_FRR_264,KNEE,ABDOMEN,1382.4641254620733,182625
MRI_FRR_257,KNEE,ABDOMEN,1798.802004002842,182625
MRI_FRR_264,KNEE,ABDOMEN,846.923554799559,182625
MRI_FRR_34,KNEE,ABDOMEN,2801.6942374370824,182625
MRI_FRR_257,KNEE,ABDOMEN,2735.7636077155507,182625
MRI_MSR_34,KNEE,ABDOMEN,2333.5225252102587,182625
MRI_MPT_1005,KNEE,ABDOMEN,1159.2752590648934,182625
MRI_MSR_100,KNEE,ABDOMEN,,182625
MRI_MSR_104,KNEE,ABDOMEN,,182625
MRI_FRR_257,KNEE,ABDOMEN,,182625
MRI_CCS_11,KNEE,ABDOMEN,,182625
MRI_FRR_264,KNEE,ABDOMEN,,182625
MRI_CCS_11,KNEE,ABDOMEN,,182625
MRI_FRR_264,KNEE,ABDOMEN,,182625
MRI_FRR_257,KNEE,ABDOMEN,,182625
MRI_FRR_264,KNEE,ABDOMEN,,182625
MRI_FRR_34,KNEE,ABDOMEN,,182625
MRI_FRR_257,KNEE,ABDOMEN,,182625
MRI_MSR_34,KNEE,ABDOMEN,,182625
MRI_MPT_1005,KNEE,ABDOMEN,,182625
MRI_MSR_100,KNEE,ABDOMEN,,182625
MRI_MSR_104,KNEE,ABDOMEN,,182625
MRI_FRR_257,KNEE,ABDOMEN,,182625
MRI_FRR_264,KNEE,ABDOMEN,,182625
MRI_CCS_11,KNEE,ABDOMEN,,182625
MRI_CCS_11,KNEE,ABDOMEN,,182625
MRI_FRR_264,KNEE,ABDOMEN,,182625
MRI_FRR_257,KNEE,ABDOMEN,,182625
MRI_FRR_264,KNEE,ABDOMEN,,182625
MRI_FRR_264,KNEE,ABDOMEN,,182625
MRI_FRR_34,KNEE,ABDOMEN,,182625
MRI_FRR_264,KNEE,ABDOMEN,,182625
MRI_MSR_34,KNEE,ABDOMEN,,182625
MRI_MPT_1005,KNEE,ABDOMEN,,182625
MRI_MSR_100,KNEE,ABDOMEN,,182625
MRI_MSR_104,KNEE,ABDOMEN,,182625
MRI_FRR_257,KNEE,ABDOMEN,,182625
MRI_FRR_264,KNEE,ABDOMEN,,182625
MRI_CCS_11,KNEE,ABDOMEN,,182625
MRI_CCS_11,KNEE,ABDOMEN,,182625
MRI_FRR_264,KNEE,ABDOMEN,,182625
MRI_FRR_34,KNEE,ABDOMEN,,182625
MRI_FRR_257,KNEE,ABDOMEN,,182625
MRI_FRR_264,KNEE,ABDOMEN,,182625
MRI_MSR_34,KNEE,ABDOMEN,,182625
MRI_MSR_100,KNEE,ABDOMEN,,182625
MRI_MSR_104,KNEE,HEAD,,182625
MRI_MSR_21,KNEE,HEAD,,182625
MRI_FRR_257,KNEE,HEAD,,182625
MRI_FRR_264,KNEE,HEAD,,182625
MRI_FRR_3,KNEE,HEAD,,182625
MRI_CCS_11,KNEE,HEAD,,182625
MRI_CCS_11,KNEE,HEAD,,182625
MRI_FRR_264,KNEE,HEAD,,182625
MRI_FRR_264,KNEE,HEAD,,182625
MRI_FRR_3,KNEE,HEAD,,182625
MRI_FRR_264,KNEE,HEAD,,182625
MRI_FRR_3,KNEE,HEAD,,182625
MRI_FRR_34,KNEE,HEAD,,182625
MRI_MSR_100,KNEE,HEAD,,182625
MRI_MSR_104,KNEE,HEAD,,182625
MRI_MSR_21,KNEE,HEAD,,182625
MRI_FRR_257,KNEE,HEAD,,182625
MRI_FRR_264,KNEE,HEAD,,182625
MRI_FRR_3,KNEE,HEAD,,182625
MRI_FRR_3,KNEE,HEAD,,182625
MRI_FRR_264,KNEE,HEAD,,182625
MRI_FRR_3,KNEE,HEAD,,182625
MRI_FRR_264,KNEE,HEAD,,182625
MRI_FRR_264,KNEE,HEAD,,182625
MRI_CCS_11,KNEE,HEAD,,182625
MRI_CCS_11,KNEE,HEAD,,182625
MRI_FRR_264,KNEE,HEAD,,182625
MRI_FRR_3,KNEE,HEAD,,182625
MRI_FRR_34,KNEE,HEAD,,182625
MRI_MSR_104,KNEE,KNEE,,182625
MRI_FRR_257,KNEE,KNEE,,182625
MRI_FRR_264,KNEE,KNEE,,182625
MRI_CCS_11,KNEE,KNEE,,182625
MRI_MSR_34,KNEE,KNEE,,182625
MRI_MPT_1005,KNEE,KNEE,,182625
MRI_FRR_257,KNEE,KNEE,,182625
MRI_FRR_264,KNEE,KNEE,,182625
MRI_FRR_264,KNEE,KNEE,,182625
MRI_CCS_11,KNEE,KNEE,,182625
MRI_FRR_257,KNEE,KNEE,,182625
MRI_FRR_264,KNEE,KNEE,,182625
MRI_MSR_100,KNEE,KNEE,,182625
MRI_MSR_104,KNEE,KNEE,,182625
MRI_FRR_257,KNEE,KNEE,,182625
MRI_CCS_11,KNEE,KNEE,,182625
MRI_FRR_264,KNEE,KNEE,,182625
MRI_FRR_264,KNEE,KNEE,,182625
MRI_FRR_264,KNEE,KNEE,,182625
MRI_CCS_11,KNEE,KNEE,,182625
MRI_CCS_11,KNEE,KNEE,,182625
MRI_CCS_11,KNEE,KNEE,,182625
MRI_FRR_257,KNEE,KNEE,,182625
MRI_CCS_11,KNEE,KNEE,,182625
MRI_CCS_11,KNEE,KNEE,,182625
MRI_CCS_11,KNEE,KNEE,,182625
MRI_CCS_11,KNEE,KNEE,,182625
MRI_CCS_11,KNEE,KNEE,,182625
MRI_CCS_11,KNEE,KNEE,,182625
MRI_FRR_264,KNEE,KNEE,,182625
MRI_MSR_34,KNEE,KNEE,,182625
MRI_FRR_264,KNEE,KNEE,,182625
MRI_MSR_34,KNEE,KNEE,,182625
MRI_MSR_100,KNEE,KNEE,,182625
MRI_MSR_104,KNEE,KNEE,,182625
MRI_FRR_257,KNEE,KNEE,,182625
MRI_FRR_264,KNEE,KNEE,,182625
MRI_CCS_11,KNEE,KNEE,,182625
MRI_CCS_11,KNEE,KNEE,,182625
MRI_FRR_264,KNEE,KNEE,,182625
MRI_FRR_34,KNEE,KNEE,,182625
MRI_FRR_257,KNEE,KNEE,,182625
MRI_FRR_264,KNEE,KNEE,,182625
MRI_MSR_34,KNEE,KNEE,,182625
MRI_MSR_100,KNEE,KNEE,,182625
MRI_MSR_104,KNEE,KNEE,,182625
MRI_FRR_257,KNEE,KNEE,,182625
MRI_FRR_264,KNEE,KNEE,,182625
MRI_CCS_11,KNEE,KNEE,,182625
MRI_CCS_11,KNEE,KNEE,,182625
MRI_FRR_264,KNEE,KNEE,,182625
MRI_FRR_34,KNEE,KNEE,,182625
MRI_FRR_257,KNEE,KNEE,,182625
MRI_FRR_264,KNEE,KNEE,,182625
MRI_MSR_34,KNEE,KNEE,,182625
MRI_EXU_95,KNEE,KNEE,,182625
MRI_MSR_100,KNEE,KNEE,,182625
MRI_MSR_104,KNEE,KNEE,,182625
MRI_FRR_257,KNEE,KNEE,,182625
MRI_CCS_11,KNEE,KNEE,,182625
MRI_FRR_264,KNEE,KNEE,,182625
MRI_CCS_11,KNEE,KNEE,,182625
MRI_FRR_264,KNEE,KNEE,,182625
MRI_FRR_257,KNEE,KNEE,,182625
MRI_FRR_264,KNEE,KNEE,,182625
MRI_FRR_257,KNEE,KNEE,,182625
MRI_FRR_264,KNEE,KNEE,,182625
MRI_FRR_264,KNEE,KNEE,,182625
MRI_FRR_34,KNEE,KNEE,,182625
MRI_FRR_264,KNEE,KNEE,,182625
MRI_FRR_34,KNEE,KNEE,,182625
MRI_FRR_257,KNEE,KNEE,,182625
MRI_MSR_34,KNEE,KNEE,,182625
MRI_MPT_1005,KNEE,KNEE,,182625
MRI_EXU_95,KNEE,KNEE,,182625
MRI_MSR_100,KNEE,KNEE,,182625
MRI_MSR_104,KNEE,KNEE,,182625
MRI_FRR_257,KNEE,KNEE,,182625
MRI_FRR_264,KNEE,KNEE,,182625
MRI_CCS_11,KNEE,KNEE,,182625
MRI_CCS_11,KNEE,KNEE,,182625
MRI_FRR_264,KNEE,KNEE,,182625
MRI_FRR_34,KNEE,KNEE,,182625
MRI_FRR_257,KNEE,KNEE,,182625
MRI_FRR_264,KNEE,KNEE,,182625
MRI_MSR_34,KNEE,KNEE,,182625
MRI_MSR_100,KNEE,KNEE,,182625
MRI_MSR_104,KNEE,KNEE,,182625
MRI_FRR_257,KNEE,KNEE,,182625
MRI_FRR_264,KNEE,KNEE,,182625
MRI_CCS_11,KNEE,KNEE,,182625
MRI_CCS_11,KNEE,KNEE,,182625
MRI_FRR_264,KNEE,KNEE,,182625
MRI_FRR_257,KNEE,KNEE,,182625
MRI_FRR_264,KNEE,KNEE,,182625
MRI_FRR_34,KNEE,KNEE,,182625
MRI_FRR_257,KNEE,KNEE,,182625
MRI_MSR_34,KNEE,KNEE,,182625
MRI_MPT_1005,KNEE,KNEE,,182625
MRI_MSR_100,KNEE,KNEE,,182625
MRI_MSR_104,KNEE,KNEE,,182625
MRI_FRR_257,KNEE,KNEE,,182625
MRI_CCS_11,KNEE,KNEE,,182625
MRI_FRR_264,KNEE,KNEE,,182625
MRI_CCS_11,KNEE,KNEE,,182625
MRI_FRR_264,KNEE,KNEE,,182625
MRI_FRR_257,KNEE,KNEE,,182625
MRI_FRR_264,KNEE,KNEE,,182625
MRI_FRR_34,KNEE,KNEE,,182625
MRI_FRR_257,KNEE,KNEE,,182625
MRI_MSR_34,KNEE,KNEE,,182625
MRI_MPT_1005,KNEE,KNEE,,182625
MRI_MSR_100,KNEE,KNEE,,182625
MRI_MSR_104,KNEE,KNEE,,182625
MRI_FRR_257,KNEE,KNEE,,182625
MRI_FRR_264,KNEE,KNEE,,182625
MRI_CCS_11,KNEE,KNEE,,182625
MRI_CCS_11,KNEE,KNEE,,182625
MRI_FRR_264,KNEE,KNEE,,182625
MRI_FRR_257,KNEE,KNEE,,182625
MRI_FRR_264,KNEE,KNEE,,182625
MRI_FRR_264,KNEE,KNEE,,182625
MRI_FRR_34,KNEE,KNEE,,182625
MRI_FRR_264,KNEE,KNEE,,182625
MRI_MSR_34,KNEE,KNEE,,182625
MRI_MPT_1005,KNEE,KNEE,,182625
MRI_MSR_100,KNEE,KNEE,,182625
MRI_MSR_104,KNEE,KNEE,,182625
MRI_FRR_257,KNEE,KNEE,,182625
MRI_FRR_264,KNEE,KNEE,,182625
MRI_CCS_11,KNEE,KNEE,,182625
MRI_CCS_11,KNEE,KNEE,,182625
MRI_FRR_264,KNEE,KNEE,,182625
MRI_FRR_34,KNEE,KNEE,,182625
MRI_FRR_257,KNEE,KNEE,,182625
MRI_FRR_264,KNEE,KNEE,,182625
MRI_MSR_34,KNEE,KNEE,,182625
MRI_MSR_100,KNEE,KNEE,,182625
